country,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Brazil,1.0976331360946747,0.9136388140161725,0.9060656124616473,1.0250065121125294,1.096823379923761,1.876274328081557,0.79853050135836,0.8999458748936828,0.9885729014520148,0.879888753693725,1.0996641643619123,1.0671876403485132,0.9995791600033668,1.0012630515325025,1.149020267429148,1.2055185537583253,1.1431607066966183,1.0520473737320093,1.4754404563582209,1.0347470897283115,1.2202054312649502,0.9497809040590405,0.9403569477326535,1.2735547593686454,0.9823094079480941,0.9975746942566696,0.9463842333954066,1.5018173867891011,0.6464433242953069,1.6902657358405584,0.8182862852860353,1.5434118940041521,1.4544663343618958,1.2208471595133186,0.9514544360857586,0.7154074305338745,1.0957581444063802
British Virgin Islands,1.090909090909091,1.0416666666666667,0.96,1.125,1.074074074074074,1.1379310344827587,1.1212121212121213,1.081081081081081,1.025,1.024390243902439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.95,1.0,1.105263157894737,1.0,2.214285714285714,1.0752688172043012,1.0399999999999998,1.1153846153846154,1.2931034482758619,1.2266666666666668,0.9782608695652174,1.027777777777778,1.0,1.0,1.0054054054054058,1.0107526881720428,1.0106382978723405
Brunei,1.0911161731207288,1.1148225469728603,1.2771535580524345,1.1451612903225805,1.090909090909091,1.057511737089202,1.0410654827968921,1.1162046908315566,1.040114613180516,1.0679522497704317,1.0799656061908856,1.0541401273885351,1.0981873111782476,1.0749656121045394,1.182341650671785,1.08008658008658,1.1337675350701402,1.0397702165267346,0.9723756906077349,1.0445804195804196,1.014225941422594,1.0474422442244224,1.1815675462780622,1.0226666666666666,1.0,1.0104302477183833,1.0293548387096776,1.0084612973989344,1.0550031075201989,1.049779086892489,0.9820426487093153,1.054857142857143,1.1202600216684724,1.0236943907156673,0.9319792158715163,1.016979219462747,0.9733366558684277
Bulgaria,0.9710740265297392,1.1001586322375956,1.011695437978131,1.0631062195653036,0.9159125609801511,1.0439520227688555,1.0392973983486524,0.9268502904253326,1.0250677232846803,0.9490790044570662,0.9098994264815892,0.9443226454736459,1.0039661426844015,0.9659392012333189,1.0414463840399002,0.9775393898759638,1.0184695277287872,0.9714752994372023,0.904040404040404,1.0183481213714536,1.1245630075834991,0.8875125544024104,1.115050924179555,0.9732263676783298,0.9783493892144205,1.0374073698101716,1.1666422036303146,1.019333193541623,0.9046326010038674,1.067309441513553,1.191665246292824,0.8555031109204033,0.8626959247648903,1.0774709302325582,1.0384459732901659,0.8846886637221789,1.0691596103959669
Burkina Faso,1.1020408163265305,1.0648148148148149,1.0173913043478262,0.9658119658119658,1.0176991150442478,1.0608695652173912,1.0901639344262295,1.0751879699248121,1.0699300699300698,1.0784313725490198,1.0242424242424242,1.0059171597633139,0.9294117647058823,0.8481012658227849,1.0298507462686568,1.0797101449275361,1.1208053691275166,1.4011976047904193,0.9615384615384615,0.9822222222222222,1.239819004524887,1.0985401459854014,1.159468438538206,1.065902578796562,1.0483870967741933,1.1282051282051282,1.0704545454545453,0.9639065817409768,1.174008810572687,0.7898686679174485,1.0641330166270784,1.1785714285714286,1.183712121212121,1.248,1.1615384615384616,0.9205298013245033,1.148681055155875
Burundi,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.25,6.333333333333333,1.6842105263157896,0.8437500000000001,0.8518518518518517,0.8695652173913044
Cambodia,1.0638297872340425,1.04,1.173076923076923,1.0819672131147542,1.0757575757575757,1.0563380281690142,1.0666666666666667,1.0625,1.0470588235294118,1.0224719101123594,1.032967032967033,1.0531914893617023,1.0404040404040402,1.0485436893203883,1.962962962962963,1.0141509433962264,1.2372093023255815,1.157894736842105,1.146103896103896,1.189801699716714,1.138095238095238,1.3723849372384935,1.0228658536585367,1.083457526080477,1.1705639614855572,1.2267920094007052,1.282567049808429,0.994772218073189,0.8453453453453452,0.788632326820604,1.042792792792793,0.9071274298056154,0.8369047619047619,1.5917496443812233,1.9794459338695263,1.2433408577878104,1.4364560639070443
Cameroon,1.1341463414634148,1.096774193548387,0.911764705882353,0.913978494623656,1.0117647058823527,0.6744186046511629,1.0517241379310345,1.0491803278688525,1.03125,1.0,1.0303030303030303,1.0441176470588234,1.028169014084507,1.0547945205479452,1.1168831168831168,1.0348837209302328,0.38202247191011235,1.4411764705882353,0.7959183673469388,0.9230769230769232,1.7499999999999998,1.7619047619047619,1.3243243243243243,1.217687074829932,1.217877094972067,2.463302752293578,2.3109869646182495,1.039484286865431,1.2356589147286823,0.9316185696361355,0.9259259259259258,0.7956363636363637,1.66636197440585,1.2759188151398795,1.4471195184866723,1.0481283422459893,1.062641723356009
Canada,0.9723684210526315,1.0971454346285199,1.0087862520996558,1.0739045889079073,0.9604566942793946,0.9136383648863752,1.1865663342847612,1.1176090804956784,1.1102735641608588,0.8550004615681568,1.0267959678448386,1.0674594449914445,0.9238098649568363,1.0224990306320278,1.074221897782539,0.9841143764892772,1.1300511164917943,1.1301780782782591,1.0025488709133805,1.091231903851407,1.0302621867077437,0.9695489658609519,1.0102549604194506,0.9495509705650396,1.0082989497374344,0.9276248048626564,1.069621884846749,0.9494114969001487,0.920095059447414,1.0069055374592835,1.007900986481549,0.9488422674339573,0.9842645654250238,0.9988678909617267,1.0669591897865174,0.9386846138670957,0.947572203406271
Cape Verde,1.0,1.4000000000000001,1.0476190476190474,1.1818181818181819,1.0384615384615385,1.037037037037037,1.1071428571428572,1.0645161290322582,1.0,1.1818181818181817,1.2820512820512822,1.14,1.1228070175438596,1.09375,1.0285714285714287,1.0555555555555554,1.0657894736842106,1.08641975308642,1.159090909090909,1.2745098039215688,1.146153846153846,1.1073825503355705,1.103030303030303,1.098901098901099,1.0800000000000003,1.060185185185185,1.0742358078602618,1.0731707317073171,1.0378787878787878,1.1715328467153283,1.0,0.8971962616822431,1.048611111111111,1.0529801324503312,0.9937106918238994,1.0759493670886076,1.0735294117647058
Cayman Islands,1.1379310344827587,1.1818181818181817,1.1410256410256412,1.1685393258426964,1.1250000000000002,1.1025641025641024,1.1705426356589146,1.1059602649006621,1.095808383233533,1.1584699453551912,1.0377358490566038,1.0045454545454546,1.0723981900452488,1.1308016877637133,1.041044776119403,1.007168458781362,1.0035587188612098,1.0070921985815602,1.091549295774648,1.2838709677419355,1.0678391959798994,1.0541176470588236,1.0334821428571428,1.0496760259179265,0.8106995884773663,1.2335025380710658,1.123456790123457,1.0586080586080584,1.032871972318339,0.9949748743718593,1.0,0.9882154882154884,1.0153321976149914,1.0151006711409396,1.031404958677686,1.0416666666666667,1.0061538461538462
Central African Republic,1.0,2.0,2.0,0.75,5.666666666666667,1.0,1.0588235294117647,1.0,1.0,0.9444444444444444,1.0,1.0,1.0588235294117647,1.111111111111111,1.0,1.05,1.0,1.0,1.0476190476190474,1.0,1.090909090909091,1.0,1.0,1.0416666666666667,1.0399999999999998,1.0384615384615385,0.8888888888888888,1.0,1.0,1.0416666666666667,1.0,1.0,0.04,1.0,1.0,1.0,1.0
Chad,1.090909090909091,1.0208333333333333,0.9795918367346939,1.0208333333333333,1.040816326530612,1.2745098039215688,1.2153846153846153,0.9620253164556962,1.013157894736842,1.103896103896104,0.964705882352941,0.9634146341463415,1.0253164556962024,0.9876543209876543,1.05,1.0119047619047619,1.0,1.0117647058823527,1.0,1.0,1.0930232558139537,1.074468085106383,1.0693069306930691,1.0648148148148149,1.0521739130434782,1.0082644628099173,0.9918032786885246,1.165289256198347,1.2198581560283688,1.0930232558139537,1.0904255319148934,0.9414634146341464,1.0984455958549222,1.0,1.009433962264151,1.0093457943925237,1.0185185185185184
Chile,0.9956906327965525,0.7772209567198178,1.0169988276670576,1.128530259365994,0.8838100102145047,0.9540595203698352,0.9933373712901271,1.5603658536585368,1.5074247753028525,0.9682436811406351,0.8598393574297188,0.5114432508173752,1.1488584474885843,1.4398516163222046,1.3005152741994848,1.4757322767793972,1.2186211525553743,1.383979856794398,1.2731821024503949,0.865588997052782,0.9433553446141147,1.0001093732910422,1.1997484689413822,1.1649423453807939,0.8901408450704226,1.0226793248945147,1.320010314595152,0.9913068958781012,0.9563175353893651,1.163031905759522,1.1017895109851168,1.116828817238884,1.0566594672426208,0.8563512071040855,1.0598843685355115,1.0582023821439295,0.9900212816268622
China,1.0057755775577557,1.038966365873667,1.0461902881958152,1.0950943396226416,1.0968297725706408,1.115614200439837,1.1182765418192055,1.0979602115336187,1.0694954128440368,1.0613339052112374,1.1161850878965447,1.1272628530050692,1.1002941889984927,1.0887004614591551,1.0782776241458931,1.0651366232969206,1.0721764700038743,1.0252528294194767,1.0669022357980733,1.1027130962162344,1.087134072805205,1.1226423343352079,1.1677046389335584,1.1465572767599674,1.1311838294186538,1.1568831168831168,1.1495285136955546,1.024609375,1.069004956157072,1.117213266761769,1.1459814100832966,1.0162296304405292,1.0845443050500227,1.0071370459923588,1.005837008440324,1.0372001942029516,1.0578129994999141
Colombia,1.0563352826510721,1.393615058128806,1.11573093220339,1.0448611440778544,0.890163562017265,0.9663136404236311,1.1958272811303317,0.903047703180212,0.9140376620200539,1.0874916387959865,1.094230532660844,1.148285553681844,0.9272567064813001,0.89198606271777,1.2295217803030303,0.7776066236641956,1.6179274483100161,1.0488215488215489,0.6783890267036334,1.0671112067111208,1.0561378754283408,0.9493272258803322,0.9328508242862886,0.9241379310344828,1.0940998134328357,1.0466801662581264,0.9782099582527237,0.8765483501613407,1.7347108419427624,1.0660596933187294,0.6088743337828292,1.2637629192153557,1.7749311524659932,0.9651605623207485,1.2868277474668746,0.9330708661417324,0.6144920480363518
Comoros,1.142857142857143,1.0,1.125,1.111111111111111,1.2,1.0,1.0,1.0,1.1666666666666667,0.9285714285714285,1.0,1.0,1.0,1.0,1.0,1.076923076923077,1.0,1.0714285714285714,1.0,1.1333333333333335,1.5294117647058822,1.076923076923077,1.0357142857142858,1.2758620689655173,1.081081081081081,1.075,0.9069767441860466,0.9743589743589743,0.9473684210526317,1.111111111111111,1.35,1.0185185185185184,0.9636363636363636,0.9245283018867925,0.7959183673469388,1.0256410256410258,1.0
Congo-Brazzaville,1.0576923076923077,0.4363636363636364,0.08333333333333333,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.054000000000000006,1.1666666666666665,1.1587301587301586,1.0410958904109588,0.8947368421052633,1.6617647058823528,1.7345132743362832,1.7040816326530612,1.4131736526946106,1.419491525423729,1.035820895522388,1.0677233429394812,2.0607287449392713,1.102815979043877,1.2517814726840855
Congo-Kinshasa,0.8835978835978835,0.8622754491017967,0.8958333333333333,1.0077519379844961,1.0384615384615385,1.0222222222222221,1.0144927536231885,0.9642857142857143,0.2222222222222222,0.8,0.875,0.8571428571428572,0.8888888888888888,1.0625,1.0,1.0,1.0588235294117647,1.0,1.0555555555555554,0.15789473684210528,1.6666666666666667,1.6,0.8749999999999999,1.142857142857143,0.8749999999999999,2.7142857142857144,1.7894736842105265,1.264705882352941,0.7674418604651164,2.4545454545454546,1.0246913580246915,0.09638554216867469,1.0,1.25,1.5,0.8666666666666667,0.8461538461538461
Cook Islands,1.0999999999999999,0.9090909090909092,0.9000000000000001,1.111111111111111,1.0999999999999999,1.090909090909091,1.0833333333333333,1.0,1.076923076923077,1.0714285714285714,1.0,1.0,1.0,1.0,1.2666666666666666,1.0,1.0,1.0,1.105263157894737,1.1428571428571428,1.0,1.0833333333333333,1.0384615384615385,1.0,1.0,1.111111111111111,1.0333333333333334,1.032258064516129,0.96875,1.032258064516129,1.0,0.9375,1.0,1.0,1.0,1.0,1.0333333333333334
Costa Rica,1.7272727272727273,1.0526315789473684,1.0125,0.691358024691358,0.9821428571428571,1.0909090909090908,1.2666666666666666,1.1710526315789476,0.3146067415730337,2.892857142857143,2.419753086419753,2.806122448979592,0.8472727272727273,1.6716738197424892,0.9961489088575095,0.5644329896907218,0.408675799086758,1.9720670391061452,0.3541076487252125,0.44,1.709090909090909,1.223404255319149,1.2869565217391306,0.41891891891891886,4.112903225806452,1.964705882352941,1.3552894211576847,0.9366715758468336,0.6666666666666666,1.4221698113207548,1.3449419568822554,0.9617755856966709,1.441025641025641,0.8718861209964411,0.10408163265306122,1.7745098039215688,0.1933701657458564
Cote dIvoire,0.40489130434782605,1.261744966442953,4.925531914893617,1.2840172786177106,0.5222876366694701,1.3494363929146538,1.3758949880668259,0.8725065047701648,1.1868787276341948,0.763819095477387,0.6249999999999999,1.1017543859649124,1.6496815286624205,1.1920849420849422,0.9684210526315788,1.1396321070234117,1.4578136463683051,1.2420734776044287,1.171393841166937,0.987201660325147,1.0161177295024526,1.1555172413793104,0.9131602506714412,1.1241830065359477,1.1305232558139535,0.9748007199794292,0.9221841202848854,1.0174485125858121,0.9693561990441383,1.166183294663573,0.9960208903257896,1.2112359550561798,1.1579055864770151,1.05483354103614,1.150886075949367,1.0890159847484968,1.0825478050094264
Cuba,1.0630465292022022,1.0487458109068752,1.04570543236177,1.063894805074544,0.9936460962659935,1.080063069376314,1.0330089213300893,1.06783386982806,1.0476435556209103,0.9082040844971577,0.8534889112124255,0.9733816206428247,0.9531206399404707,1.0272274812140139,1.056716701501045,1.048278342173874,1.0687821612349915,1.0017653667148132,1.0297180390900351,1.0236483858420848,1.0210502317805303,1.025230723429592,1.0209800362976407,0.9863481228668942,1.006559976931949,1.0750555038315548,1.070015322097129,0.9935250902751837,1.0036345406692566,0.9879495504495506,1.0210453137837325,1.032371874226294,1.0317764854008034,1.0153408100412575,1.0483603273622162,1.008243257997598,1.0063349396285666
Cyprus,1.0258264462809918,1.0785498489425982,1.0718954248366013,1.0235191637630663,1.0553191489361702,1.0790322580645162,1.06203288490284,1.103448275862069,1.1058673469387754,1.0709342560553634,1.0511577813677975,1.1577868852459015,1.0734513274336286,1.0387469084913437,0.9226190476190477,1.0479569892473117,1.0457623640467884,1.0898744113029828,1.0626575441123514,1.0735343951202982,1.0536616161616161,1.0659077291791492,1.0705452501405284,1.0364925177211866,1.0417933130699089,1.0629710673474349,1.0466605672461118,1.04020979020979,1.0136554621848741,1.0225906735751296,0.9051479529793272,0.9386475593372146,0.8885973282442748,1.0177181208053692,1.0253231337378002,1.0792384872652432,1.0238379022646007
Denmark,0.7330097087378641,1.2140918467050266,0.9246177233300545,0.9513539651837524,1.3022262885025924,1.1172911787665885,0.9559825327510917,0.9300566416955967,0.8163137008369022,1.1369368502117827,1.4095931586300328,0.826345506967804,1.0993675946790726,1.1878140703517588,0.9036989618414094,1.481043456835751,0.8014265513225753,0.8971950491709696,0.9252971628539203,0.8780708882915548,1.0464884490798418,1.0187421340861933,1.174457429048414,0.8084434968017059,0.8468192847346766,1.389103442548067,0.7928910944366387,0.9095879048373109,0.9946528497409326,1.006209368228038,0.7891488921101677,0.7466148840138555,1.1933080275551806,0.7458176248821866,0.685490877497828,1.2320543841456388,0.738614046572524
