country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
China,65.87100000000001,69.13,72.36,76.44,80.117,87.045,93.82,102.897,115.49700000000001,126.63799999999999,137.891,151.173,166.532,183.549,201.16400000000002,218.71200000000002,238.118,256.32599999999996,279.656,302.072,325.526,344.714,364.05,398.06699999999995,449.001,518.5108,626.59,718.5160000000001,794.202,878.842,969.742,1066.2930000000001,1151.491,1265.099,1376.9579999999999,1516.215,1660.215,1793.965
Colombia,4.636,4.861000000000001,5.6160000000000005,6.255,6.85,7.098,6.872000000000001,8.523,9.331,8.793,8.849,9.599,11.024000000000001,12.185,12.658,12.647,13.514000000000001,14.614,12.818,13.224,12.795,13.543,13.868,13.261,13.465,13.408,13.443,13.478,13.573,13.623,14.464,14.65,14.615,14.76,15.835999999999999,16.660999999999998,16.825,16.962
Comoros,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.024,0.024,0.025,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.027000000000000003
Congo-Brazzaville,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.121,0.121,0.121,0.121,0.121,0.212,0.212,0.212,0.212,0.212,0.239,0.239,0.359,0.5091,0.5991,0.5992,0.6,0.585,0.594,0.628
Congo-Kinshasa,1.72,1.72,1.72,1.72,2.17,2.17,2.545,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,2.8310000000000004,3.134,3.194,3.194,2.574,2.574,2.548,2.548,2.4730000000000003,2.4730000000000003,2.548,2.568,2.502,2.443,2.443,2.444,2.444,2.476,2.476,2.506,2.506,2.5061,2.5494,2.5496,2.5717,2.5857,2.5989999999999998
Cook Islands,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.01,0.01,0.01,0.01,0.01,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.011000000000000001,0.012,0.01,0.013000000000000001,0.013999999999999999,0.013999999999999999
Costa Rica,0.609,0.643,0.8170000000000001,0.8190000000000001,0.8190000000000001,0.78,0.7709999999999999,0.866,0.873,0.8740000000000001,0.893,1.011,1.043,1.042,1.045,1.168,1.271,1.345,1.345,1.354,1.71,1.7269999999999999,1.796,1.9409999999999998,1.963,1.993,2.127,2.116,2.383,2.48,2.8819999999999997,2.9,2.736,2.75,2.8989999999999996,3.092,3.495,3.5580000000000003
Cote dIvoire,1.028,1.163,1.163,1.163,1.163,1.163,1.163,1.163,1.173,1.173,1.173,1.173,1.173,1.173,1.173,1.173,1.19,1.19,1.192,0.924,0.9840000000000001,1.024,1.082,1.113,1.1540000000000001,1.177,1.207,1.218,1.224,1.247,1.276,1.449,1.646,1.757,1.828,1.9140000000000001,1.9140000000000001,2.1919999999999997
Cuba,2.7560000000000002,2.975,3.0,3.111,3.2289999999999996,3.4189999999999996,3.532,3.841,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,4.325,4.331,4.337,4.2860000000000005,4.487,4.412,3.9589999999999996,3.9610000000000003,3.948,4.952,5.622000000000001,5.979,5.9510000000000005,6.105,6.412999999999999,6.468999999999999,6.233,6.547999999999999,6.7,6.843,6.997999999999999,7.047999999999999
Cyprus,0.26899999999999996,0.33299999999999996,0.39299999999999996,0.389,0.389,0.389,0.35100000000000003,0.35100000000000003,0.47100000000000003,0.47100000000000003,0.47100000000000003,0.47100000000000003,0.546,0.6659999999999999,0.624,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.737,0.737,0.737,0.988,0.988,0.9940000000000001,0.9940000000000001,1.125,1.135,1.141,1.127,1.4,1.568,1.744,1.734,1.709,1.734,1.7630000000000001,1.771,1.797
